trialNum,songNumber,songFileName,songDur,fixTime,responded,rt,postMusicTime,reply,promptRT,choicesMC,respMC,rtMC,outcomeMC,preFeedbackTime,participant_id,trial_index,note_count,trial_window_sec,note_rate,rt_numeric,promptRT_numeric,rtMC_numeric,datetime,age,sex,handedness,cch,session_date,session_month,session_weekday,global_field_power,delta_power,theta_power,alpha_power,beta_power,reply_present,valid_familiarity_rt,responded_label,trial_progress,age_zscore,song_name_clean,log_delta_power,log_theta_power,log_alpha_power,log_beta_power,participant_trial_count,participant_response_rate,participant_mc_accuracy,participant_median_rt,mean_global_field_power,mean_alpha_power,mean_beta_power,log_mean_alpha_power,log_mean_beta_power,song_sample_n,song_response_rate,song_mean_rt,song_median_rt,song_mc_accuracy,mean_note_rate,song_mean_alpha_power,song_mean_beta_power
25,80,old gray mare.wav,9.33201814058957,0.4273214039204497,1,7.318414399996982,0.4416936130683989,,1.82252650000737,83   11   80   59,1,6.866535399996792,0,1.15417694036951,sub-28,24,70,24.422000000000025,2.8662681189091774,7.318414399996982,1.82252650000737,6.866535399996792,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,12.762058009559496,1.3529015651775444e-12,9.746655731650547e-13,3.985986401714455e-13,1.1331972001817768e-13,False,True,Familiar,0.3246753246753247,-0.5242338667758151,old gray mare,-11.868733800782554,-12.011144373679375,-12.399464187238754,-12.945694507172345,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,15,0.26666666666666666,6.3843580000057045,7.103914149998673,0.4666666666666667,2.876834935841821,5.392274269117719e-13,5.904757180102381e-13
26,51,home on the range.wav,13.08498866213152,0.4517321249022907,0,,0.4689786976873966,,1.988885600003414,95   51   68   59,4,5.078720899997279,0,1.154825749784113,sub-28,25,80,27.985000000000014,2.858674289798105,,1.988885600003414,5.078720899997279,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.606334263892295,1.1624572546463648e-11,2.064657711463027e-12,3.5448874935704153e-13,1.9964691916888496e-13,False,False,Not familiar,0.33766233766233766,-0.5242338667758151,home on the range,-10.934623007825124,-11.685151937394709,-12.450397543752256,-12.699737387189035,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,20,0.2,4.754126149993681,4.69933969998965,0.35,2.4867552259810237,1.0170520936414158e-12,1.7198266655046633e-13
27,12,amazing grace.wav,8.674013605442177,0.484457431587476,1,4.481420799987973,0.4735828754772757,Amazing Grace,5.783295500004897,27   83   12  103,3,1.540728699997999,1,1.021847225704589,sub-28,26,18,19.146000000000072,0.9401441554371635,4.481420799987973,5.783295500004897,1.540728699997999,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,14.63309670402378,8.061733531319164e-13,4.714409713493874e-13,3.5160513118181124e-13,1.8733244700133888e-13,True,True,Familiar,0.35064935064935066,-0.5242338667758151,amazing grace,-12.093571560907632,-12.326572677098627,-12.453944795635564,-12.727386993937104,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,14,1.0,4.569357135709781,4.4793477999946845,1.0,0.8164289441371085,1.3406704548992084e-12,1.9402998247656799e-13
28,32,daisy bell.wav,8.062993197278912,0.4967960176644165,1,5.776370499996119,0.4105927940111129,,1.901302400001441,9   32  113   69,3,5.816189899996971,0,1.059122753876073,sub-28,27,28,21.66599999999994,1.2923474568448297,5.776370499996119,1.901302400001441,5.816189899996971,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.14876103322962,5.2977643219305605e-12,7.643255900117802e-13,4.947848766016023e-13,1.861574955488522e-13,False,True,Familiar,0.36363636363636365,-0.5242338667758151,daisy bell,-11.275907365774858,-12.116721599770173,-12.305583583313023,-12.730119472419167,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,24,0.5833333333333334,4.802521357140255,4.684906549999141,0.4166666666666667,1.4468251615379586,8.952835082677257e-13,1.6993285482471095e-13
29,46,happy birthday.wav,7.078004535147392,0.4989212222263519,1,3.076456000009784,0.4349764078198322,Happy Birthday,5.705627100003767,7   46   95  109,2,1.403474299993832,1,1.169745878560089,sub-28,28,24,18.548000000000002,1.2939400474444682,3.076456000009784,5.705627100003767,1.403474299993832,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,12.958546847569904,1.0126436100581819e-12,3.98396450261002e-13,2.3823464571499e-13,1.2946820170167427e-13,True,True,Familiar,0.37662337662337664,-0.5242338667758151,happy birthday,-11.994543373413926,-12.399684539823959,-12.622995080180234,-12.887836884256497,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,17,1.0,2.7390487352963913,2.873243100009859,0.8823529411764706,1.005017471108489,4.0683534957212367e-13,1.536716654547233e-13
30,29,cindy.wav,9.372018140589567,0.4044939533953343,0,,0.4629214992841792,,1.479638700009673,26   29   22  116,3,7.4016002999997,0,1.086947968749333,sub-28,29,52,25.964000000000055,2.0027730704051723,,1.479638700009673,7.4016002999997,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,15.415085176230413,1.0752873927106395e-12,4.2588475461257843e-13,7.712112275983442e-13,1.770938630639696e-13,False,False,Not familiar,0.38961038961038963,-0.5242338667758151,cindy,-11.96847544608563,-12.370707906078248,-12.112826656428213,-12.751796488406951,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,16,0.3125,7.262517099998513,7.79943429999912,0.1875,2.041422122300064,5.721815050471233e-13,1.6658451535123042e-13
31,18,be kind to your web-footed friend.wav,6.993015873015873,0.4082175081706041,1,6.328506499994546,0.4628964834299447,nursery rhyme,6.405350100001669,18   14   11   89,1,9.18887790000008,1,1.012343084445197,sub-28,30,36,29.976,1.200960768614892,6.328506499994546,6.405350100001669,9.18887790000008,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.866961964949414,5.836563310228861e-12,1.1094774348976637e-12,1.6454510911781203e-13,1.1660922484040635e-13,True,True,Familiar,0.4025974025974026,-0.5242338667758151,be kind to your web-footed friend,-11.23384279924639,-11.954881526238719,-12.78371502199746,-12.933267091611194,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,15,0.4,4.850621166668134,5.7556678500186536,0.26666666666666666,1.3807271452133278,9.066510718970096e-13,1.7058720775806265e-13
32,97,rudolph.wav,9.33201814058957,0.4580310772316664,1,1.931755700003123,0.4625733214688011,Rudolph the Red-nosed reindeer,9.300643700000364,109  104   97   74,3,2.667398299992783,1,1.06853191882859,sub-28,31,14,22.684999999999945,0.6171478950848593,1.931755700003123,9.300643700000364,2.667398299992783,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.216415996618917,7.335655276288218e-13,9.10157435571208e-13,2.433293738701507e-13,1.3375863042860727e-13,True,True,Familiar,0.4155844155844156,-0.5242338667758151,rudolph,-12.134561085615495,-12.040883478573408,-12.613805461395105,-12.873678186677962,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,16,0.6875,3.1757160272801146,2.109947999939322,0.8125,1.221024452081973,5.549646421259704e-13,1.6440651298942386e-13
33,65,louie louie.wav,8.860997732426304,0.4511826579291077,0,,0.4189185572623719,,1.479500700006611,65    8  102   21,4,5.116947099988465,0,1.093711655680275,sub-28,32,42,23.149999999999977,1.814254859611233,,1.479500700006611,5.116947099988465,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,12.964665790281936,1.2241688220679016e-12,8.57538292065997e-13,4.231681953995159e-13,1.6441116430478026e-13,False,False,Not familiar,0.42857142857142855,-0.5242338667758151,louie louie,-11.91215868559185,-12.066746478093748,-12.373486980579536,-12.78406869512118,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,16,0.125,3.943322199978866,3.943322199978866,0.3125,1.6831035162380563,6.869833733563681e-13,1.8911943003254986e-13
34,110,tequila.wav,9.256009070294784,0.4840414823519589,0,,0.4371306573893864,,1.555008199997246,45  115  110   48,1,4.504883300003712,0,1.167614252528002,sub-28,33,60,23.283000000000015,2.5769875016106156,,1.555008199997246,4.504883300003712,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.815733028615005,1.6323628382657689e-12,4.651640350179035e-13,6.069937909952101e-13,2.659014954352408e-13,False,False,Not familiar,0.44155844155844154,-0.5242338667758151,tequila,-11.787183300764621,-12.33239387089344,-12.216815751347,-12.575279220180855,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,18,0.7222222222222222,3.7536607461587175,3.399302500009071,0.5,1.7112610385760156,7.580740724838193e-13,1.8187605229190288e-13
35,17,baby love.wav,7.219002267573696,0.426863629656708,0,,0.4566189712205828,,1.514207900007023,17   81   80  119,3,3.660985199996503,0,1.169006517169096,sub-28,34,30,20.625999999999976,1.4544749345486296,,1.514207900007023,3.660985199996503,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,15.683348215512318,1.3618771778093956e-12,1.2187731330620523e-12,3.688224152756314e-13,1.7531709460469292e-13,False,False,Not familiar,0.45454545454545453,-0.5242338667758151,baby love,-11.865862057918731,-11.914077128039374,-12.433182692459264,-12.756175735186712,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,17,0.17647058823529413,5.4062746666944195,5.47063530003652,0.23529411764705882,1.4015640910184903,5.353405333482465e-13,1.5483200535126355e-13
36,1,I feel fine.wav,10.69002267573696,0.4281268909822791,0,,0.4293298426756376,,1.379732100002002,98   48  119    1,4,4.719393899998977,1,1.07441929843975,sub-28,35,80,24.88900000000001,3.214271364859977,,1.379732100002002,4.719393899998977,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.675735482904765,1.361862078047736e-11,1.4565601588172856e-12,5.490155252630363e-13,1.972326128146405e-13,False,False,Not familiar,0.4675324675324675,-0.5242338667758151,I feel fine,-10.865866873169054,-11.836671573444253,-12.2604153742371,-12.705021271979057,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,14,0.21428571428571427,2.357457166663759,1.876872100052424,0.5,2.5965498287047235,7.978622821598193e-13,1.9432505905794352e-13
37,85,over the river and through the woods.wav,13.91301587301587,0.4970400529486166,1,12.71131280000554,0.4449214442381608,,1.955752000008943,43   82   64   85,4,3.775919599996996,1,1.021544757011037,sub-28,36,124,26.752000000000066,4.635167464114821,12.71131280000554,1.955752000008943,3.775919599996996,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.6408828330202,1.0431907459221858e-11,2.315754421890518e-12,8.560206682862652e-13,2.8817385962537045e-13,False,True,Familiar,0.4805194805194805,-0.5242338667758151,over the river and through the woods,-10.9816362741934,-11.63530749799846,-12.06751574932482,-12.540345416774429,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,19,0.631578947368421,6.927159283332003,6.079534999997122,0.6842105263157895,3.2346545960457123,5.860990636136422e-13,1.8995717292603343e-13
38,86,peanuts.wav,10.50399092970522,0.4974234297016924,1,3.851248899998609,0.4709689145196236,Charlie Brown,7.949246499993023,27  106   86   93,3,3.597872699989239,1,1.095290398613984,sub-28,37,36,23.783999999999992,1.5136226034308784,3.851248899998609,7.949246499993023,3.597872699989239,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,16.270525162334916,1.9137958128968102e-12,4.4972786695767543e-13,7.800817846855809e-13,1.5019237967303035e-13,True,True,Familiar,0.4935064935064935,-0.5242338667758151,peanuts,-11.718104399925222,-12.347050200955564,-12.107859862981726,-12.823352101618855,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,20,0.55,3.5896888817968913,1.844390299999759,0.45,2.0443235756992393,4.5160625494084233e-13,1.5604224628218084e-13
39,7,a spoonful of sugar.wav,8.531020408163265,0.4532658411492969,1,7.077194900004542,0.4715362825889834,nursery rhyme,4.414929100006702,8    6   77    7,4,6.870200199991814,1,1.147111886222858,sub-28,38,32,26.92599999999993,1.1884423976825405,7.077194900004542,4.414929100006702,6.870200199991814,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,14.658835327139046,5.493078112525257e-13,4.1489697457101633e-13,4.4571510222532137e-13,1.6395193916822686e-13,True,True,Familiar,0.5064935064935064,-0.5242338667758151,a spoonful of sugar,-12.260184225191733,-12.3820597320351,-12.350942650405626,-12.785283442275617,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,14,0.42857142857142855,4.491723066681819,3.9274042499991992,0.5714285714285714,1.231122270495092,7.944461384017824e-13,1.736390951999439e-13
40,115,there's a hole in the bucket.wav,7.365986394557823,0.4594417645670076,0,,0.4866314838227158,,1.275777999995626,115  105   41   86,1,3.176413900000625,1,1.190404244622566,sub-28,39,50,19.649999999999977,2.5445292620865168,,1.275777999995626,3.176413900000625,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,11.302207308357596,1.366834291879633e-12,9.574907264984995e-13,3.030182562482972e-13,2.1176351737993688e-13,False,False,Not familiar,0.5194805194805194,-0.5242338667758151,there's a hole in the bucket,-11.864284133921213,-12.018865423573473,-12.518531205329213,-12.674148858040242,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,17,0.23529411764705882,3.359450424994975,2.9234869499923666,0.4117647058823529,1.9506563854393173,9.957525386060052e-13,1.8989264210913604e-13
41,72,muppet show.wav,8.53201814058957,0.4203428042367199,0,,0.4918680122116096,,1.42656100000022,72   76  101   41,1,3.632488100003684,1,1.13717218298512,sub-28,40,54,21.411000000000058,2.5220680958385806,,1.42656100000022,3.632488100003684,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,15.189537241154197,2.4256729685859715e-12,3.5172032423640735e-12,6.814947590208961e-13,2.7420894675655913e-13,False,False,Not familiar,0.5324675324675324,-0.5242338667758151,muppet show,-11.615167751495934,-11.45380253515565,-12.166537479722274,-12.561918379365556,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,20,0.2,2.882743725000182,2.9064976000081515,0.5,1.9220868452394133,6.153686174849295e-13,2.0952636945077633e-13
42,43,get ready.wav,7.080997732426304,0.4109053700745741,0,,0.4064220104540484,,1.498297099999036,14   72   43   53,3,3.861411399993813,1,1.022227053515681,sub-28,41,48,19.855000000000018,2.417527071266681,,1.498297099999036,3.861411399993813,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,14.35363513347307,1.8259333910295025e-11,8.322277057938562e-13,2.312837122887119e-13,1.7303303427297674e-13,False,False,Not familiar,0.5454545454545454,-0.5242338667758151,get ready,-10.738515069318677,-12.07975783015194,-12.635854950507392,-12.7618709764498,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,17,0.17647058823529413,4.686644666682696,5.242542100022547,0.5294117647058824,1.9907803034120106,9.846701197659191e-13,1.9626438437426707e-13
43,56,iron man.wav,10.60498866213152,0.4889058951352509,0,,0.4618857701898047,,1.459989399998449,33   68  108   56,1,3.842652799998177,0,1.049627776745208,sub-28,42,60,23.88900000000001,2.5116162250408127,,1.459989399998449,3.842652799998177,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,14.591811723101939,1.6681455270857995e-11,1.0008146967658098e-12,8.047585543177449e-13,2.2018235428483805e-13,False,False,Not familiar,0.5584415584415584,-0.5242338667758151,iron man,-10.777766064697422,-11.999646325739269,-12.09433439821085,-12.657217488923736,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,17,0.47058823529411764,4.562298962495333,4.491644249988894,0.6470588235294118,1.926458600409777,1.0787783744896518e-12,2.287737201978838e-13
44,95,row your boat.wav,7.035011337868481,0.4404868523458784,1,4.251835999995819,0.4346660145384281,"row, row row your boat",9.912095099993168,34   78   26   95,4,3.044881599998916,1,1.143354128284014,sub-28,43,32,25.461999999999875,1.2567748016652327,4.251835999995819,9.912095099993168,3.044881599998916,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,14.528094183245999,2.4420554085141094e-11,1.6889891560540109e-12,5.156334147941764e-13,2.02624868245277e-13,True,True,Familiar,0.5714285714285714,-0.5242338667758151,row your boat,-10.61224448644399,-11.77237313875405,-12.287658946651245,-12.693307254538828,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,17,1.0,3.437907311762127,2.742765499977395,0.9411764705882353,1.114828973285707,6.296878900113631e-13,1.6174146205647204e-13
45,49,"hello mudduh, hello fadduh.wav",10.60199546485261,0.4301327146054514,0,,0.4994973744095177,,1.678536099992925,43  106   49    9,1,5.590353900013724,0,1.127137222844535,sub-28,44,72,26.031000000000176,2.765932926126523,,1.678536099992925,5.590353900013724,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,15.879875774688394,2.003004861393167e-12,9.136591433828535e-13,3.896197142167487e-13,1.5978294581742627e-13,False,False,Not familiar,0.5844155844155844,-0.5242338667758151,"hello mudduh, hello fadduh",-11.698317996650674,-12.03921579524813,-12.409359076539474,-12.796469576290074,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,18,0.16666666666666666,3.2601972666346533,2.343881999986479,0.5555555555555556,2.4794853278280176,5.089460791750127e-13,1.7300323242200342e-13
46,77,ob la di ob la da.wav,14.81401360544218,0.4410366190615257,0,,0.4939623402029698,,1.336948199998005,29   20   77   57,3,3.904928899995866,1,1.105109389376218,sub-28,45,68,27.659999999999854,2.4584237165582197,,1.336948199998005,3.904928899995866,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,16.595432152299615,1.3883912078705456e-11,1.4940963448290056e-12,2.900489093561417e-13,1.5394216685542625e-13,False,False,Not familiar,0.5974025974025974,-0.5242338667758151,ob la di ob la da,-10.857488145206183,-11.825621396711716,-12.537528763230343,-12.812642404701759,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,15,0.4,6.999491166665393,7.166002599995409,0.5333333333333333,2.002833718971895,4.666140785076441e-13,1.6513176416816824e-13
47,60,john jacob jingleheimerschmidt.wav,9.928979591836734,0.4854013377707443,0,,0.4751155761043243,,1.677504299994325,98    9   60   52,3,4.589949999994133,1,1.091075042158265,sub-28,46,84,24.049999999999955,3.492723492723499,,1.677504299994325,4.589949999994133,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,15.953923147696681,1.727400659275477e-12,5.963074710982968e-13,4.577227311444971e-13,1.8720050764346636e-13,False,False,Not familiar,0.6103896103896104,-0.5242338667758151,john jacob jingleheimerschmidt,-11.762606918986481,-12.224529749372293,-12.339397519371937,-12.72769297789248,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,18,0.2777777777777778,6.202589099976467,6.725593399984064,0.3333333333333333,3.0150396962863106,6.896024036060195e-13,1.920039689504971e-13
48,36,do-re-mi.wav,12.94399092970522,0.4963904376048862,1,3.220618899998954,0.431861227402131,Do-re-mi,12.31767299999774,33   85   36   90,3,1.584879100002581,1,1.177923300664918,sub-28,47,14,25.153999999999996,0.5565715194402482,3.220618899998954,12.31767299999774,1.584879100002581,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,14.050557174935154,9.58929913648893e-12,1.229455329828002e-12,1.070685060823251e-12,1.6701177259135063e-13,True,True,Familiar,0.6233766233766234,-0.5242338667758151,do-re-mi,-11.01821313342146,-11.910287245991253,-11.97033825695603,-12.777252914533504,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,19,0.631578947368421,4.112124158327258,3.8408767500004615,0.42105263157894735,1.093541061654281,7.209138760939492e-13,1.802820147316661e-13
49,44,good night ladies.wav,6.378004535147392,0.4412108382021025,1,4.441188100012369,0.4185692799304528,races,8.027766400002292,105   59   24   44,4,2.400078799997573,1,1.026906662253261,sub-28,48,24,22.988000000000056,1.0440229685053046,4.441188100012369,8.027766400002292,2.400078799997573,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.084912211953764,7.05509159061246e-12,8.30163258058687e-13,2.5507619294088694e-13,1.179876333774186e-13,True,True,Familiar,0.6363636363636364,-0.5242338667758151,good night ladies,-11.151497343775064,-12.080836491838582,-12.593330073561463,-12.928163509959969,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,21,0.2857142857142857,4.7101570499993,4.842400749970693,0.47619047619047616,1.4992786976070867,1.0064981869470247e-12,1.7174974466938828e-13
50,11,alouette.wav,5.946984126984127,0.4815828252181947,1,5.373660299999756,0.441549658377677,nursery rhyme,6.827068099999451,101   88   22   11,4,3.076798299996881,1,1.024519782219012,sub-28,49,38,22.825000000000045,1.6648411829134688,5.373660299999756,6.827068099999451,3.076798299996881,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,18.798881603757224,9.07552626079803e-12,8.249122633709298e-13,3.5020594440827336e-13,1.1648744555867843e-13,True,True,Familiar,0.6493506493506493,-0.5242338667758151,alouette,-11.04212818221097,-12.08359224000779,-12.45567648645988,-12.933720878229302,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,19,0.6842105263157895,3.3678711384737445,3.124986800015904,0.7894736842105263,1.21971164578032,1.0240811576356855e-12,1.7217419921788782e-13
51,74,my country 'tis of thee.wav,14.21201814058957,0.4493741840769144,0,,0.4541891275495374,,2.080911600001855,74   38   49   79,2,5.523078099999111,0,1.02346587227766,sub-28,50,82,29.269999999999982,2.801503245644006,,2.080911600001855,5.523078099999111,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,14.979447655561115,1.6503178732443035e-12,5.330305702936488e-13,4.963300528754117e-13,1.5954068524676376e-13,False,False,Not familiar,0.6623376623376623,-0.5242338667758151,my country 'tis of thee,-11.782432396816459,-12.273247882663638,-12.30422942739626,-12.797128546932845,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,17,0.4117647058823529,9.456289799997519,9.906851399995505,0.4117647058823529,2.364181319191699,1.2690686932377783e-12,1.794075976520213e-13
52,58,itsy bitsy spider.wav,9.802993197278912,0.4198522613075523,1,5.364866699994309,0.4096766150952215,itsy-bitsy spider,7.995015099993907,58  109   15   61,1,1.496494300008635,1,1.046965729216329,sub-28,51,50,22.742999999999938,2.1984786527722875,5.364866699994309,7.995015099993907,1.496494300008635,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,11.750673389108558,5.2285309631963e-12,1.0082341129898698e-12,4.2080709998775283e-13,1.0286620720725133e-13,True,True,Familiar,0.6753246753246753,-0.5242338667758151,itsy bitsy spider,-11.281620315759188,-11.99643861255882,-12.375916941241462,-12.987727272796173,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,18,0.7777777777777778,4.493652564319226,4.6400069499950405,0.7222222222222222,2.4103940687503407,8.204864199053055e-13,1.7307637125550713e-13
53,109,teddy bear picnic.wav,8.161995464852607,0.4210104951699443,1,7.100447999997414,0.4194594061520392,nursery rhyme,4.384456100000534,109  116   64   88,4,11.21055760000309,0,1.06226433970612,sub-28,52,60,30.869000000000142,1.9436975606595523,7.100447999997414,4.384456100000534,11.21055760000309,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,13.96282230840361,2.9221784016809254e-12,1.1375235030699488e-12,2.4363478198148967e-13,1.3713902132135344e-13,True,True,Familiar,0.6883116883116883,-0.5242338667758151,teddy bear picnic,-11.5342932735145,-11.944039621353808,-12.613260710520612,-12.862838954157885,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,13,0.46153846153846156,4.636352633310405,4.027733499962778,0.46153846153846156,2.2685183960490694,6.039941379623218e-13,1.584812339127855e-13
54,69,mary had a little lamb.wav,9.045986394557824,0.4610442786005718,1,5.32955559999391,0.4424854851833605,nursery rhyme,6.372998500009999,69   68  105   36,1,1.854692199995043,1,1.170006054738911,sub-28,53,32,21.45399999999995,1.491563344830804,5.32955559999391,6.372998500009999,1.854692199995043,2024-06-12 11:26:40,20,F,R,Y,2024-06-12,2024-06,Wednesday,16.282075960732943,1.178802116758367e-12,5.128659027571407e-13,5.793413525464834e-13,1.9245843668671112e-13,True,True,Familiar,0.7012987012987013,-0.5242338667758151,mary had a little lamb,-11.928559092964925,-12.289996173495496,-12.237065471083568,-12.715663046241644,77,0.6493506493506493,0.7272727272727273,5.017820349996327,14.236097816212897,4.716063820686704e-13,1.6677705950832102e-13,-12.326420326396176,-12.777863687595922,18,0.9444444444444444,2.9846467235325047,2.542650999996113,0.8888888888888888,1.0627215158724392,1.1787965771830478e-12,1.8138638957910245e-13
