participant_id,trial_index,global_field_power,delta_power,theta_power,alpha_power,beta_power
sub-16,28,18.842162530315996,9.852163650910902e-12,6.283543896002181e-13,1.8854300320526433e-13,1.2634677782964093e-13
sub-16,29,17.32445438780708,3.098188725790225e-12,1.1753428887149003e-12,4.4857621331520147e-13,1.391894140413448e-13
sub-16,30,14.668635828970435,3.0446487170941026e-12,1.0160887834394539e-12,2.312881771105092e-13,1.2468732407357328e-13
sub-16,31,23.543932372962324,2.178295292256877e-11,2.3809397133592177e-12,7.062649117613858e-13,2.1795797575457472e-13
sub-16,32,24.514131385776107,1.8689761585388255e-11,5.609604522607307e-12,8.303280226701319e-13,8.191292925513623e-13
sub-16,33,17.515714674952946,2.736775385977064e-12,5.676088209575076e-13,2.254700078262055e-13,1.413743096205005e-13
sub-16,34,14.428029239650485,1.1024771520986125e-12,4.751291024605245e-13,2.8999824282542036e-13,1.7644063047592317e-13
sub-16,35,15.537684515986452,9.191415227894138e-12,1.9254467841113502e-12,2.994327083393709e-13,2.160191366809058e-13
sub-16,36,18.166135740214532,6.139946816440627e-12,8.258008668495653e-13,1.7727418380284618e-13,1.900979443074539e-13
sub-16,37,11.848240630196264,9.552289098279123e-13,7.182875989737512e-13,2.8260484879758605e-13,1.2186756777638439e-13
sub-16,38,14.122337237740453,4.524268360948761e-12,5.31244362060143e-13,3.198968039532092e-13,1.2757757390790754e-13
sub-16,39,19.36838045625377,6.3985940411079235e-12,9.226027459585713e-13,2.1160089201965306e-13,1.2711664519763175e-13
sub-16,40,16.71403086125432,2.3302585460360267e-12,7.982428841201898e-13,2.948513904793835e-13,1.615309011220952e-13
sub-16,41,17.871085268239636,2.7505567574370667e-12,5.156740399801024e-13,2.622768963494367e-13,1.4504333767947243e-13
sub-16,42,29.416327570005098,5.279629759033884e-12,1.3385935283146915e-12,6.889922368189128e-13,1.036360330904341e-12
sub-16,43,20.39986751659384,5.773572106931322e-12,7.750643078791237e-13,2.8179362134318645e-13,1.453177025967506e-13
sub-16,44,20.37695899087393,2.517998652325981e-12,8.495195930082184e-13,1.8612164525505965e-13,1.45704550292781e-13
sub-16,45,19.488642636287487,8.584912837059758e-12,1.4372143733412773e-12,2.668647954106065e-13,2.207081706454009e-13
sub-16,46,14.073037185879121,2.843618167710102e-12,7.436399825726054e-13,1.9321381215284188e-13,1.0453097496276275e-13
sub-16,47,15.255230637099222,2.973743697372709e-12,5.671050939334575e-13,2.329686807011479e-13,1.3740646496837457e-13
sub-16,48,13.69983465545648,4.131034333673278e-12,9.862378384094467e-13,3.016792734120516e-13,1.2103294015697705e-13
sub-16,49,17.31070412538703,1.4312265916188784e-12,6.834767262640751e-13,1.7831161675929522e-13,7.800457030966764e-14
sub-16,50,16.215623392722925,9.555878026496064e-13,4.622451173020015e-13,2.047311039576907e-13,8.372138824450391e-14
sub-16,51,15.249985522516345,2.372354595807971e-12,5.073659446390895e-13,1.3179133664613683e-13,8.552509753080844e-14
sub-16,52,17.292916457995627,2.002179596081694e-12,6.489580904341336e-13,2.4437794177784217e-13,1.689433016531363e-13
sub-16,53,20.283440716878143,1.7247093711488059e-12,5.608380879008926e-13,1.5919676272851124e-13,9.321815752158609e-14
sub-16,54,16.226757002081662,2.82934505461333e-12,7.832590144325425e-13,1.966531691104697e-13,9.016660440005777e-14
sub-16,55,19.13117527953714,1.0753849536341997e-11,2.335476410220986e-12,3.4989209059242667e-13,1.3272222301148634e-13
sub-16,56,17.27348691021341,1.2967638020035922e-12,2.6906026875167397e-13,1.2169591181792127e-13,1.0104765739014667e-13
sub-16,57,19.771967020852955,7.775252126094928e-11,4.7391903783626095e-12,5.487222107143351e-13,1.2095674663322555e-13
sub-16,58,19.45054572800324,1.1117411545949298e-11,1.201772490794959e-12,4.2633965821407926e-13,1.0048516567508499e-13
sub-16,59,17.568814344329475,7.355642058795871e-12,2.13621572003559e-12,5.108053924921869e-13,1.4868834756840475e-13
sub-16,60,19.945948618744612,2.2022046844178882e-12,6.31336581537313e-13,3.696877555276398e-13,1.0214224165924229e-13
sub-16,61,18.620619303718534,1.426912770507924e-12,6.135383329720589e-13,2.1324813691911717e-13,1.2893675193859116e-13
sub-16,62,12.227229516260191,1.658653943009559e-12,2.725682197724512e-13,1.9570384769168847e-13,8.056771539776277e-14
sub-16,63,15.43598612939414,4.44147960027729e-12,9.435462997190593e-13,2.1743752731130718e-13,9.161642212893447e-14
sub-16,64,18.96055585701807,3.1927048387220918e-12,7.710397866304904e-13,1.7519345095638967e-13,1.1104847852394133e-13
sub-16,65,17.034585038804437,3.2461911104554164e-11,4.636528414562449e-12,5.34253933674485e-13,8.351322921692275e-14
sub-16,66,20.234581325422372,3.3047697498882883e-11,5.575079946250055e-12,5.364856984221397e-13,1.0974196925136491e-13
sub-16,67,19.98994733064115,3.223688898569658e-12,7.502824129347866e-13,1.9032113438046103e-13,6.242443285145707e-14
sub-16,68,19.285036258627173,2.7238280013607664e-12,1.0250255523143037e-12,3.0965897113939736e-13,7.892076314373595e-14
sub-16,69,15.67180863122228,2.8220269327351584e-11,2.73982671370321e-12,2.2472084962418062e-13,1.0984651881939817e-13
sub-16,70,19.750325850980097,1.576527815931811e-12,3.5813490372285773e-13,3.2414280331113596e-13,1.4469779914618436e-13
sub-16,71,17.64127665535636,1.5752535278687634e-11,1.1082806340962743e-12,1.9747724121477953e-13,1.3278860594514167e-13
sub-16,72,15.503385776329708,2.4634559431759394e-11,3.4438755285238386e-12,3.3007539451901686e-13,1.3626387060400562e-13
sub-16,73,13.524402128591513,1.784933658248914e-11,2.958310721332392e-12,3.362294001058034e-13,8.271158913750043e-14
sub-16,74,13.637135898512499,1.0430651202155232e-12,8.172184863799488e-13,1.4578847440440265e-13,9.302146851852493e-14
sub-16,75,16.95304302349783,3.2581323557024928e-12,1.2954520724619725e-12,3.1309528261284867e-13,1.073102053387951e-13
sub-16,76,14.784650737515193,6.106540377096609e-12,1.2995528207876478e-12,1.6621505404451747e-13,1.190623201325172e-13
sub-16,77,18.0894996870504,2.149133568984529e-12,9.199257895509044e-13,3.3260848034107463e-13,1.244490534580118e-13
sub-16,78,13.017376736450291,1.5925738713345726e-12,6.700147036560129e-13,2.7093389095056975e-13,1.2921524002544073e-13
sub-16,79,13.114331463746316,7.662145389062732e-13,6.334132311926094e-13,2.4752000562844793e-13,1.229177083451653e-13
sub-16,80,19.808380556346815,4.1697780075304185e-12,6.705534482588325e-13,2.2415792855387045e-13,1.3367074796102337e-13
sub-16,81,16.932492543306935,1.3447909625563617e-12,5.108315493092308e-13,2.087319168021709e-13,1.2263823382439991e-13
sub-17,0,24.523668259764626,2.553278676845808e-12,1.3068147998219963e-12,3.2930424393125004e-13,2.8797366073938497e-13
sub-17,1,36.77349683731258,3.61991651735661e-12,6.544006558268376e-13,5.599184989821959e-13,3.075995691642681e-13
sub-17,2,26.64013319815261,1.8983933533839928e-11,3.823915534640619e-12,1.1621561687465667e-12,3.5028413858573025e-13
sub-17,3,26.17509171323955,4.3848269401154395e-12,1.0957394784031455e-12,7.202657953545924e-13,3.6578679067241225e-13
sub-17,4,26.63016664902387,6.144524850686884e-12,8.795641767294724e-13,5.118601555877865e-13,3.8082747391547283e-13
sub-17,5,18.034262682681003,1.899098054681655e-12,9.0638781992032e-13,4.402371423229296e-13,3.2387138429932777e-13
sub-17,6,25.113302977282128,5.0911506678513555e-12,1.6826373555042996e-12,5.415952710711677e-13,2.772926859943978e-13
sub-17,7,21.96495675387981,5.233170156310865e-12,1.5002393254920833e-12,7.907823093135544e-13,3.6752768463916725e-13
sub-17,8,17.77418231411708,7.624897910622098e-12,9.4442888023624e-13,5.060751990453689e-13,4.297362086180802e-13
sub-17,9,20.7842310722976,1.0363024428245243e-11,2.815460027712229e-12,7.797970647005769e-13,3.041333543963605e-13
sub-17,10,20.20810736893206,1.0389933438946495e-11,4.236051553096958e-12,1.0868425608178512e-12,3.220377722921438e-13
sub-17,11,21.810837360524822,7.623608141127464e-12,1.1960690676100662e-12,3.503552435117368e-13,2.524743900470743e-13
sub-17,12,18.92876084399924,7.903693538631404e-12,1.003233171757639e-12,8.055974544688894e-13,2.669674144067718e-13
sub-17,13,22.841938563339507,3.5466094407570475e-12,1.3247811658272607e-12,8.755375833148231e-13,3.13111244490997e-13
sub-17,14,19.372428776849414,5.961780060223716e-12,1.7601671245322002e-12,8.596782043532583e-13,3.22450941064477e-13
sub-17,15,19.999075273977102,2.7721729662787218e-12,9.617352377723694e-13,7.852739300346961e-13,2.9186304359673977e-13
sub-17,16,19.487740167929363,3.237593029278859e-12,1.2928893828154591e-12,3.412458077461646e-13,2.135125117845301e-13
sub-17,17,15.743645354608075,2.750623390047363e-12,1.0063014492275243e-12,5.053113515130563e-13,2.4066446993005686e-13
sub-17,18,22.50178543093752,1.4135641433076631e-11,3.5697281613370217e-12,1.0080312178528146e-12,3.0739581506391334e-13
sub-17,19,21.388484648766394,7.34985080454528e-12,1.9170405238361605e-12,8.340364994029229e-13,2.2057032693355813e-13
sub-17,20,23.515347769998957,1.0047395680985187e-11,1.7887766412583424e-12,9.553749985475375e-13,2.5828002257432915e-13
sub-17,21,22.4869425280951,1.7294203471019694e-11,2.4138193470892814e-12,6.184719700753353e-13,3.1176419547884047e-13
sub-17,22,24.468550731345115,9.836061545136693e-12,1.7879919728541675e-12,8.149403057887862e-13,3.1508985240658757e-13
sub-17,23,22.280667601272242,2.386114608090082e-12,1.7279982600979526e-12,4.447763981433158e-13,1.6589308231900207e-13
sub-17,24,21.33938637529265,3.579556486379657e-12,1.0769966345544646e-12,3.7226854215687413e-13,2.2015007024520523e-13
sub-17,25,25.304780013775773,2.2278352896303116e-12,9.10853658971746e-13,4.5448020101890275e-13,1.8552880208928123e-13
sub-17,26,23.46177722159698,2.19597779591675e-11,4.1603601135613066e-12,9.795642543259671e-13,3.3150612886210275e-13
sub-17,27,87.17314944753679,1.780949506441583e-12,8.094611612444857e-13,4.680481807597164e-13,2.6482853507409763e-13
sub-17,28,33.54722318085109,1.949520193411265e-11,3.198968495627496e-12,6.587745965122793e-13,2.126199062553868e-13
sub-17,29,25.457354841083657,2.3023500269933496e-11,5.961711946295931e-12,8.678701080687929e-13,2.198391159862606e-13
sub-17,30,27.871785528008093,5.442512754266114e-12,1.932995587141045e-12,6.995890981192824e-13,4.0092643668420696e-13
sub-17,31,21.8987098462305,7.512055941664168e-12,1.7031861262530239e-12,4.970360388000079e-13,2.0495626533956252e-13
sub-17,32,25.436242780865786,3.2375168607963015e-12,6.73093084996579e-13,2.71574456546637e-13,1.7798588546849976e-13
sub-17,33,32.77984573597769,8.298713793036233e-12,1.651229891662328e-12,5.996206055924009e-13,2.026851446140348e-13
sub-17,34,23.619114546527033,9.453062934833355e-12,9.70625949596623e-13,5.552104096656608e-13,2.0423379347511868e-13
sub-17,35,25.940115609737607,6.496213550094686e-12,1.741194784121706e-12,6.43945880586801e-13,2.0781698921000537e-13
sub-17,36,19.47551982621691,9.545300394660696e-12,1.7639621656189628e-12,5.612053963487333e-13,2.1876399785176016e-13
sub-17,37,16.37286842082577,7.647608451898378e-12,8.165198583640768e-13,7.435157910681542e-13,1.6040446937683666e-13
sub-17,38,18.131656443306145,1.2093707404107013e-11,1.6131848469384577e-12,9.266891074510792e-13,3.548402654512656e-13
sub-17,39,42.45026537204134,1.2280841927579192e-11,3.5109619623286562e-12,9.086048699389311e-13,2.824187110364394e-13
sub-17,40,42.69865857131249,1.1741982515446015e-11,8.943092082718233e-13,7.033527092360022e-13,2.425403241560312e-13
sub-17,41,25.812811015891665,2.1901940271387427e-11,2.4606413136932107e-12,6.709297161308301e-13,2.1675904940504185e-13
sub-17,42,23.76428845969837,1.1605830461927569e-11,2.648568010982277e-12,7.823234871165519e-13,2.324816480110794e-13
sub-17,43,24.535637324536935,2.3795636864806812e-11,2.4177982379044152e-12,1.6589263876050057e-12,3.2064915948551567e-13
sub-17,44,22.80678441938353,8.143223297503472e-12,1.7932594944703464e-12,1.2565208757021193e-12,3.0395264108131617e-13
sub-17,45,23.805035494121412,5.2845989760067165e-12,1.0668989758797648e-12,4.715278655890585e-13,2.761974735725648e-13
sub-17,46,23.671930354054222,2.0498314114665007e-11,3.283458079761843e-12,4.598101710349733e-13,2.2182411669542698e-13
sub-17,47,19.660723150198724,1.4544722117234228e-11,2.5550094010425566e-12,6.575930887059484e-13,3.7429559749117086e-13
sub-17,48,22.037037098463266,1.1394151413284061e-11,1.4410018365920973e-12,6.545380401605222e-13,2.741191598826663e-13
sub-17,49,19.892128605583164,9.844788005701105e-12,1.3723662033266932e-12,4.737465209984529e-13,2.4490345275986955e-13
sub-17,50,19.124467410976443,6.877763533020731e-12,1.6711758081389408e-12,4.1629424836925575e-13,1.9605866601175867e-13
sub-17,51,18.600047334712762,7.74724177855768e-12,1.535135356552798e-12,3.7960171308555153e-13,2.44183213781089e-13
sub-17,52,20.185030874422164,1.298921014640731e-11,3.678215496721555e-12,9.687509602093101e-13,4.147741462193826e-13
sub-17,53,20.074800112515348,8.964274495577625e-12,7.690897326823767e-13,6.433794958998119e-13,2.2430804093696327e-13
sub-17,54,20.441856075046196,2.330996060220312e-11,3.645281692225026e-12,1.165316897504629e-12,3.2732211572201987e-13
sub-17,55,22.2999598031871,1.2683962022145313e-11,2.413284908097549e-12,1.094266486710307e-12,3.3335013730704545e-13
sub-17,56,18.812313957388866,9.81491006677265e-12,1.6570329826905455e-12,6.962146811624387e-13,2.6459262895614015e-13
sub-17,57,16.552664047047386,2.8876081713742706e-11,4.033143801219089e-12,1.0967450497462703e-12,3.46555319517555e-13
sub-17,58,17.285566713720108,2.7530437173133433e-11,4.427530025975585e-12,1.0098900882890052e-12,2.4450266516762e-13
sub-17,59,15.580928733831854,2.69908811807128e-11,3.726218634810042e-12,7.409060532207158e-13,2.9882131211547853e-13
sub-17,60,16.022129819912166,2.5726494525667712e-11,4.1915985983637374e-12,8.171394755794025e-13,2.9526280905551936e-13
sub-17,61,16.315096717991803,2.7298729812085515e-11,2.9486483637291466e-12,7.843613953120561e-13,3.970931072540136e-13
sub-17,62,18.712201215836945,4.419961721484537e-11,7.805040851680044e-12,1.1981159756204653e-12,2.2457408887511848e-13
sub-17,63,17.713166563992658,4.904361462193083e-11,2.9221261912934717e-12,7.656441236705918e-13,3.401958186007313e-13
sub-17,64,20.512436321060427,6.223671593836557e-12,1.2587705710155241e-12,5.996120177248306e-13,2.2628342442841777e-13
sub-17,65,20.586262456847177,1.7941715861771696e-11,4.989671808249681e-12,1.240651429796364e-12,3.5719908858083886e-13
sub-17,66,24.109333295005047,9.261350423255858e-12,1.6453579707140026e-12,6.88925119674525e-13,3.094891637140406e-13
sub-17,67,17.393334514737795,1.3584768652551474e-11,3.2414712741105206e-12,7.91235957110809e-13,2.920822030833697e-13
sub-17,68,17.820020617205802,3.078440589574651e-11,3.476741368558225e-12,7.899333765527077e-13,3.391694606155366e-13
sub-17,69,17.089355150354514,1.3693052167904091e-11,4.046000500942201e-12,7.19722074258481e-13,2.4004577778051594e-13
sub-17,70,17.685524933418147,1.0030682595617335e-11,2.0208546749156075e-12,1.849574767369591e-12,3.62021750062019e-13
sub-17,71,17.20400192807457,1.7033448577949706e-11,3.5397204545366624e-12,1.0586667336403891e-12,3.1342123962275275e-13
sub-17,72,19.892223907457108,2.723703960693239e-11,4.916037530091762e-12,7.119716483667155e-13,3.032949364860299e-13
sub-17,73,17.640593265431182,6.74081989919395e-12,3.0728860490651793e-12,9.333631105057957e-13,2.774241370907262e-13
sub-17,74,17.12863657562637,1.4970654792580084e-11,3.130869110743115e-12,1.2344919610923919e-12,2.8911480010312385e-13
sub-17,75,20.460987167858615,3.432149985447092e-11,4.3590790306538965e-12,1.011762735422076e-12,3.6148436876143385e-13
sub-17,76,16.531034928522157,2.1031949005135546e-11,4.575369083038082e-12,1.1137675020764121e-12,3.8431505958855467e-13
sub-17,77,20.223382544893642,1.7184885304976498e-11,3.800753289577044e-12,1.9315195232255748e-12,1.845874343538914e-13
sub-17,78,16.69903840736292,7.215677273401728e-12,1.6188154934650266e-12,8.192794251132784e-13,3.083026796367503e-13
sub-17,79,22.61612320302692,1.5175843036084055e-11,2.5688245635019203e-12,6.176833446489674e-13,1.8162976519342505e-13
sub-17,80,19.426760891019086,9.616629918846887e-12,2.741802510052205e-12,1.6714306916467138e-12,4.201396231070952e-13
sub-17,81,20.32383540005364,2.8488962037461138e-11,5.72771095075163e-12,1.847857152548437e-12,2.399710347610079e-13
sub-17,82,20.445668902554527,3.03463966301832e-11,3.93436353786456e-12,5.866157205587364e-13,2.8104160305593824e-13
sub-17,83,13.895298530666333,2.004642802953104e-11,4.27897367309778e-12,1.1248479204368184e-12,3.21349722859522e-13
sub-17,84,16.28516816160129,1.1034854782237485e-11,2.480764815318964e-12,7.158869858094652e-13,2.950168789831972e-13
sub-17,85,17.29043268069787,2.7054147390176412e-11,2.3019700337864693e-12,9.385664323884336e-13,3.3410713439752067e-13
sub-17,86,20.90206361910553,3.5814967479502825e-11,5.459728464698611e-12,9.398012366178442e-13,3.426089687232397e-13
sub-17,87,18.778841845290934,2.297587434802438e-11,2.986731184161151e-12,9.655342070055306e-13,3.1028249725752125e-13
sub-17,88,14.139704182725225,2.4165376902709688e-11,2.9312086151445675e-12,8.328099412019468e-13,3.9827062921887365e-13
sub-17,89,18.4276801070205,9.833573418596372e-12,2.685806976984096e-12,1.1209521446976994e-12,4.339570609260591e-13
sub-17,90,18.292289465866418,2.4463073741045334e-11,5.158793840012499e-12,1.2134792258643609e-12,3.789157533637024e-13
sub-17,91,17.51668010857175,3.411842194334288e-11,3.90585161424539e-12,7.783960727242941e-13,4.097497398300942e-13
sub-17,92,15.077925151305008,6.525122589332609e-12,8.823806004713886e-13,1.164840083645296e-12,3.302023935027349e-13
sub-17,93,17.623590340408615,3.1178968396129146e-12,1.7727351434858307e-12,7.16690571589132e-13,3.53159174056762e-13
sub-17,94,18.052565809211195,1.0840251627529336e-11,2.6460272319314825e-12,8.184328002838566e-13,5.049864839116125e-13
sub-17,95,17.919312257467965,7.127848287221437e-12,1.8504322833220003e-12,6.262800713002013e-13,3.893025927022771e-13
sub-17,96,21.14983460221507,2.0516673220304498e-11,3.4108599379471875e-12,1.0032673001347215e-12,4.5437271621337913e-13
sub-17,97,36.802961047952884,8.857800452502067e-12,2.5603771176380174e-12,9.121435084142306e-13,4.935899709208405e-13
sub-17,98,26.725899838155463,1.6239373090756115e-11,5.437506024899279e-12,1.1877537555029545e-12,5.484507137334287e-13
sub-18,0,100.3267213960205,1.3211416110480994e-12,4.259783799617415e-13,3.02718741732546e-13,1.237892591782614e-13
sub-18,1,66.22190112009847,5.337868940234481e-12,5.305285770557798e-13,4.369010884755089e-13,1.489907568971994e-13
sub-18,2,54.997784030064594,3.265955328690656e-12,7.831794194331749e-13,4.867060160867444e-13,1.787029191826892e-13
sub-18,3,39.59430423878285,9.828436409037171e-13,5.424554178167803e-13,4.95744335397175e-13,9.895963319798751e-14
sub-18,4,40.27314597737676,1.2600541216814106e-12,4.129820170673775e-13,4.090589442094457e-13,1.439696069353858e-13
sub-18,5,33.58336954121148,5.2867636433166e-12,7.132945763497752e-13,4.925556169909403e-13,1.554418678529798e-13
sub-18,6,32.07464203263958,9.304527847023186e-13,5.048820879180331e-13,7.279687941650689e-13,1.566209754710509e-13
sub-18,7,28.645488423159037,2.0296602243385833e-12,4.1905403084722385e-13,2.186401487418436e-13,1.1237444627537895e-13
sub-18,8,32.255002283240394,9.608036775057706e-13,3.1561250275388513e-13,5.114369937143063e-13,1.0580335928430923e-13
sub-18,9,38.56000367209333,1.1046819332712956e-12,4.559419582401189e-13,9.533038776483397e-13,1.180425778188989e-13
sub-18,10,46.30185492528127,2.8152008022723282e-11,2.044338089260348e-12,1.0460348502100543e-12,1.307766406933591e-13
sub-18,11,74.03660660827877,2.416619340908138e-12,7.698372811560041e-13,3.209156325883226e-13,1.453728160094358e-13
sub-18,12,50.83326796266812,7.788200685783489e-12,5.736914972108602e-13,2.5279740752437736e-13,1.5462115237299719e-13
sub-18,13,38.04426625545034,1.166564317022703e-12,4.5177054195610553e-13,2.674586074232988e-13,1.102364947521597e-13
sub-18,14,43.50589737106116,2.3551914407508616e-12,6.975138891414428e-13,2.4833781054695027e-13,1.2557063743582393e-13
sub-18,15,48.80612579897977,3.4130534708936637e-12,7.531387887811241e-13,6.684851284851562e-13,1.563429110649335e-13
sub-18,16,50.6452942956748,2.228277074251931e-11,1.6157199172595254e-12,9.473446769105503e-13,5.242541379539239e-13
sub-18,17,34.13880083832018,1.1340230948863905e-12,3.4066028555965743e-13,1.4592799367794286e-13,1.1764945679142651e-13
sub-18,18,40.938669554928616,3.4536790627072594e-11,4.095783732609955e-12,7.095686868906633e-13,2.5642317692792884e-13
sub-18,19,37.63261120641057,9.433234238350528e-13,6.659355785638967e-13,1.9475037743170506e-13,9.43036931754389e-14
sub-18,20,44.357483947250806,4.617522233088324e-12,6.719653721536866e-13,2.6100184614782807e-13,1.218115270647463e-13
sub-18,21,35.60800802767253,2.133719896014748e-12,8.446538340265264e-13,3.203921138405162e-13,1.271553707038562e-13
sub-18,22,35.70735816538149,1.803712299281485e-11,2.327486802224947e-12,5.812058207654316e-13,2.008760405045955e-13
sub-18,23,29.28697273143741,5.476514979295073e-13,1.9714973872719996e-13,2.926857286233983e-13,1.2383892042515215e-13
sub-18,24,28.429171181711297,2.254501614123485e-12,7.103024107469978e-13,4.0134080299868375e-13,1.1573147607348744e-13
sub-18,25,29.028164972062438,1.534481906032386e-11,1.1759760459058325e-12,1.4351730247393226e-12,1.6799703401990243e-13
sub-18,26,58.313269099822094,1.3300771831145657e-11,1.3951387170879214e-12,6.597065609487375e-13,1.4443529541452034e-13
sub-18,27,62.28520050667396,4.680754107171615e-12,4.4974686289590183e-13,3.912260832291261e-13,1.580784012149746e-13
sub-18,28,68.6536225577281,1.4329016453957377e-11,6.266647671568526e-13,3.124188955680976e-13,1.2126777764335266e-13
sub-18,29,47.015469102661086,2.937752669469979e-11,1.4195847205740379e-12,4.993088188366231e-13,1.6512022869389282e-13
sub-18,30,35.93711603325478,8.2537550477369e-13,4.012515386520374e-13,4.914334063705802e-13,1.6768957321188005e-13
sub-18,31,66.30172861512494,1.9055603714211163e-12,6.927299128594221e-13,3.509793550328355e-13,1.0901128497570726e-13
sub-18,32,39.97078544787185,7.908950434337753e-13,3.963705192833809e-13,1.0021547084336112e-12,1.1311144766215772e-13
sub-18,33,35.88179589217362,1.1501057106532595e-12,4.05482993372096e-13,1.4504249815475492e-12,1.4501947867807889e-13
sub-18,34,33.620467401550485,1.2906601777422634e-11,1.4878744075002069e-12,4.579187338928786e-13,9.776777651934142e-14
sub-18,35,35.422692590885426,2.1527694169439714e-11,1.532530621070307e-12,4.4397014446322023e-13,1.0126493776104902e-13
sub-18,36,45.65316819395653,2.3385114291724023e-12,3.2951684288262327e-13,2.9815904552132637e-13,1.1105922453731338e-13
sub-18,37,68.04341321099943,1.2503647595569098e-12,3.0276595173704e-13,3.3651999122890057e-13,1.645059215346972e-13
sub-18,38,72.9829720173666,1.1167496185942587e-12,2.8790651175252225e-13,4.0136333874693663e-13,1.329625145151506e-13
sub-18,39,57.21684196101386,6.930435618404715e-12,1.0560057537839806e-12,5.504134309999344e-13,8.927097620950177e-14
sub-18,40,60.09104685973324,5.680248978206197e-12,6.103442842643624e-13,4.753660840661009e-13,1.6701377875865039e-13
sub-18,41,53.927942453011454,1.3767739981377034e-11,1.797018880228862e-12,5.005059351516909e-13,1.3001500242902165e-13
sub-18,42,52.30537355712246,3.643909467778205e-12,5.564035026317021e-13,5.682741324267754e-13,1.406008505619483e-13
sub-18,43,45.9843553120024,1.0126645456206565e-12,3.815804979198153e-13,4.5200547460195177e-13,1.3145648475938207e-13
sub-18,44,41.835845280596835,1.833698156062941e-11,2.937567772175136e-12,7.298213745859528e-13,1.1060230835873198e-13
sub-18,45,41.51384093528304,1.727749476996524e-11,7.150262595843336e-13,4.789984308556249e-13,1.3225403732945342e-13
sub-18,46,80.1178800342111,1.4530117669466011e-11,1.6721699610266125e-12,5.667948588382882e-13,1.4458087673790134e-13
sub-18,47,49.27215848474501,1.4560432686647232e-12,3.596020618553e-13,1.511018591647529e-12,1.2806004137693864e-13
sub-18,48,51.683786373586734,1.37973880404426e-12,3.92796307195315e-13,4.636081968698649e-13,9.429660809319257e-14
sub-18,49,43.8528982614594,2.6958797419707717e-12,6.577537880744263e-13,5.605085933752941e-13,1.743046746413421e-13
sub-18,50,46.81389078103527,1.2966024195649067e-12,4.787057837480548e-13,6.649163097865037e-13,1.74665449766669e-13
sub-18,51,66.17235434304821,2.4129300629426823e-11,1.2475790083747203e-12,8.156804588460048e-13,1.2753919413439058e-13
sub-18,52,69.33842541861279,2.6266664242527127e-12,6.017093294487137e-13,3.840471439464294e-13,2.0271531362628202e-13
sub-18,53,70.73168052333084,1.866522732965384e-11,1.2114532524633805e-12,6.250228494772163e-13,1.3523640175428587e-13
sub-18,54,66.80671020303619,1.300262771781489e-12,7.49034102332416e-13,6.140151365829412e-13,1.3193057187204471e-13
sub-18,55,42.36751368421106,9.854504329153967e-13,4.943785233921866e-13,3.6802010418242585e-13,1.1691407858484084e-13
sub-18,56,35.1800772566639,8.03532093261796e-12,1.0185780474271227e-12,2.853692207005144e-13,1.4827918414090959e-13
sub-18,57,36.845022536228996,9.238356896132275e-13,4.285612203779066e-13,1.9696839818771062e-13,1.1700394027113152e-13
sub-18,58,51.35442865658033,1.485405945416464e-12,6.225282650909426e-13,2.488841696532971e-13,1.3429349028487841e-13
sub-18,59,44.03853360184597,7.005863616361504e-13,3.4684094299337814e-13,1.2499347037148263e-12,1.168173050170958e-13
sub-18,60,33.13108517096048,3.3693791298543093e-12,7.319227081623029e-13,4.950143118566146e-13,1.1537360839342465e-13
sub-18,61,40.529871412568085,7.842677146370003e-12,8.5561080956325e-13,4.067442263028385e-13,1.262385582134001e-13
sub-18,62,43.735097053002,7.570039006600418e-12,7.691790803611476e-13,5.504507114774294e-13,1.432217261622424e-13
sub-18,63,33.48305318641548,8.884491354416997e-13,3.196525571640068e-13,1.2845357271591412e-12,1.4828125845465307e-13
sub-18,64,37.67685678516118,2.8417875762427093e-11,1.5944644051503585e-12,3.6188222545141876e-13,2.2181212380610944e-13
sub-18,65,49.49989103025388,2.8137905015699098e-12,7.050698755434484e-13,3.326665743069108e-13,1.4267170166009917e-13
sub-18,66,34.99575449731015,8.92025305611716e-13,3.133949689370169e-13,2.4841956986450553e-13,1.0667285993350837e-13
sub-18,67,36.782783910103724,5.351251750892941e-11,2.991338380737741e-12,3.6947832653581403e-13,1.3601890395910763e-13
sub-19,0,30.437300985095952,1.9561993677793176e-12,1.1283221218416629e-12,7.165415026351494e-13,2.984996244719907e-13
sub-19,1,17.565860178430015,1.2932008936902508e-12,1.6825332965265295e-12,7.241363183543434e-13,1.9377471797539518e-13
sub-19,2,13.84065858769401,1.6178392741044517e-12,9.608043123492392e-13,1.2591346945241225e-12,1.4985182039848647e-13
sub-19,3,25.03391755081214,1.877110893453337e-12,1.9651985904918066e-12,3.7983309587772185e-12,2.110521402546401e-13
sub-19,4,16.217919832087876,1.167413919494549e-12,9.692629744081732e-13,1.234804536722304e-12,3.514693218621344e-13
sub-19,5,12.820060272723733,2.3701492222866375e-12,1.3907678154153307e-12,2.0004730207602304e-12,3.372732986626242e-13
sub-19,6,15.520671002236888,1.6757431556513806e-11,3.0244722350073236e-12,4.8369279602190306e-12,3.059639917401139e-13
sub-19,7,14.378366673370088,1.4727249245245699e-12,1.4705312113131062e-12,7.037318301749349e-12,4.663307324488631e-13
